702.473, 741.799, 0, 0, 6.95317e-310, -0.05, 0.35
788.889, 742.28, 0, 0, 6.95317e-310, -0.05, 0.35
876.146, 742.479, 0, 0, 6.95317e-310, -0.05, 0.35
536.481, 826.704, 0, 0, 6.95317e-310, -0.05, 0.35
619.702, 827.888, 0, 0, 6.95317e-310, -0.05, 0.35
704.361, 828.94, 0, 0, 6.95317e-310, -0.05, 0.35
790.235, 829.664, 0, 0, 6.95317e-310, -0.05, 0.35
877.089, 830.177, 0, 0, 6.95317e-310, -0.05, 0.35
1599.15, 498.928, 0, 0, 6.95317e-310, -0.05, 0.45
1674.39, 499.432, 0, 0, 6.95317e-310, -0.05, 0.45
1748.29, 500.21, 0, 0, 6.95317e-310, -0.05, 0.45
1821.14, 501.084, 0, 0, 6.95317e-310, -0.05, 0.45
1892.5, 501.968, 0, 0, 6.95317e-310, -0.05, 0.45
1600.42, 575.81, 0, 0, 6.95317e-310, -0.05, 0.45
1675.86, 576.334, 0, 0, 6.95317e-310, -0.05, 0.45
1749.97, 576.608, 0, 0, 6.95317e-310, -0.05, 0.45
1822.86, 577.053, 0, 0, 6.95317e-310, -0.05, 0.45
1894.88, 577.374, 0, 0, 6.95317e-310, -0.05, 0.45
1601.14, 653.415, 0, 0, 6.95317e-310, -0.05, 0.45
1676.42, 653.446, 0, 0, 6.95317e-310, -0.05, 0.45
1750.66, 653.474, 0, 0, 6.95317e-310, -0.05, 0.45
1823.73, 653.309, 0, 0, 6.95317e-310, -0.05, 0.45
1895.39, 653.16, 0, 0, 6.95317e-310, -0.05, 0.45
1600.31, 730.615, 0, 0, 6.95317e-310, -0.05, 0.45
1675.76, 730.538, 0, 0, 6.95317e-310, -0.05, 0.45
1749.73, 730.074, 0, 0, 6.95317e-310, -0.05, 0.45
1822.74, 729.576, 0, 0, 6.95317e-310, -0.05, 0.45
1894.59, 729.142, 0, 0, 6.95317e-310, -0.05, 0.45
1599.02, 807.702, 0, 0, 6.95317e-310, -0.05, 0.45
1673.92, 807.163, 0, 0, 6.95317e-310, -0.05, 0.45
1747.86, 806.214, 0, 0, 6.95317e-310, -0.05, 0.45
1820.61, 805.413, 0, 0, 6.95317e-310, -0.05, 0.45
1892.19, 804.389, 0, 0, 6.95317e-310, -0.05, 0.45
632.517, 611.802, 0, 0, 6.95317e-310, 0, 0.5
703.734, 611.709, 0, 0, 6.95317e-310, 0, 0.5
775.838, 611.543, 0, 0, 6.95317e-310, 0, 0.5
848.263, 611.46, 0, 0, 6.95317e-310, 0, 0.5
921.158, 611.478, 0, 0, 6.95317e-310, 0, 0.5
632.542, 684.539, 0, 0, 6.95317e-310, 0, 0.5
703.703, 684.663, 0, 0, 6.95317e-310, 0, 0.5
775.82, 684.795, 0, 0, 6.95317e-310, 0, 0.5
848.234, 684.854, 0, 0, 6.95317e-310, 0, 0.5
921.129, 684.872, 0, 0, 6.95317e-310, 0, 0.5
633.431, 757.32, 0, 0, 6.95317e-310, 0, 0.5
704.226, 758.033, 0, 0, 6.95317e-310, 0, 0.5
776.121, 758.159, 0, 0, 6.95317e-310, 0, 0.5
848.734, 758.549, 0, 0, 6.95317e-310, 0, 0.5
921.776, 758.705, 0, 0, 6.95317e-310, 0, 0.5
635.454, 829.496, 0, 0, 6.95317e-310, 0, 0.5
706.146, 830.291, 0, 0, 6.95317e-310, 0, 0.5
777.737, 830.769, 0, 0, 6.95317e-310, 0, 0.5
849.931, 831.329, 0, 0, 6.95317e-310, 0, 0.5
922.666, 831.532, 0, 0, 6.95317e-310, 0, 0.5
638.38, 900.531, 0, 0, 6.95317e-310, 0, 0.5
708.606, 901.628, 0, 0, 6.95317e-310, 0, 0.5
779.853, 902.306, 0, 0, 6.95317e-310, 0, 0.5
851.531, 903.187, 0, 0, 6.95317e-310, 0, 0.5
924, 903.628, 0, 0, 6.95317e-310, 0, 0.5
809.843, 261.687, 0, 0, 6.95317e-310, -0.15, 0.4
889.606, 260.827, 0, 0, 6.95317e-310, -0.15, 0.4
969.817, 259.771, 0, 0, 6.95317e-310, -0.15, 0.4
1050.61, 259.335, 0, 0, 6.95317e-310, -0.15, 0.4
1131.55, 259.152, 0, 0, 6.95317e-310, -0.15, 0.4
806.268, 338.984, 0, 0, 6.95317e-310, -0.15, 0.4
886.797, 338.187, 0, 0, 6.95317e-310, -0.15, 0.4
967.86, 337.427, 0, 0, 6.95317e-310, -0.15, 0.4
1049.66, 337.226, 0, 0, 6.95317e-310, -0.15, 0.4
1131.19, 336.83, 0, 0, 6.95317e-310, -0.15, 0.4
803.451, 418.481, 0, 0, 6.95317e-310, -0.15, 0.4
884.491, 417.677, 0, 0, 6.95317e-310, -0.15, 0.4
966.451, 417.575, 0, 0, 6.95317e-310, -0.15, 0.4
1048.64, 416.992, 0, 0, 6.95317e-310, -0.15, 0.4
1131.22, 416.869, 0, 0, 6.95317e-310, -0.15, 0.4
801.204, 499.488, 0, 0, 6.95317e-310, -0.15, 0.4
883.153, 499.267, 0, 0, 6.95317e-310, -0.15, 0.4
965.273, 498.717, 0, 0, 6.95317e-310, -0.15, 0.4
1048.15, 498.581, 0, 0, 6.95317e-310, -0.15, 0.4
1131.19, 498.599, 0, 0, 6.95317e-310, -0.15, 0.4
800.115, 581.759, 0, 0, 6.95317e-310, -0.15, 0.4
882.098, 581.465, 0, 0, 6.95317e-310, -0.15, 0.4
964.771, 581.59, 0, 0, 6.95317e-310, -0.15, 0.4
1048.16, 581.604, 0, 0, 6.95317e-310, -0.15, 0.4
1131.15, 581.6, 0, 0, 6.95317e-310, -0.15, 0.4
1155.78, 505.487, 0, 0, 6.95317e-310, -0.05, 0.5
1229.27, 505.488, 0, 0, 6.95317e-310, -0.05, 0.5
1303.44, 505.504, 0, 0, 6.95317e-310, -0.05, 0.5
1376.48, 505.683, 0, 0, 6.95317e-310, -0.05, 0.5
1449.63, 506.015, 0, 0, 6.95317e-310, -0.05, 0.5
1155.77, 579.291, 0, 0, 6.95317e-310, -0.05, 0.5
1229.29, 579.291, 0, 0, 6.95317e-310, -0.05, 0.5
1303.4, 579.294, 0, 0, 6.95317e-310, -0.05, 0.5
1377.48, 579.289, 0, 0, 6.95317e-310, -0.05, 0.5
1450.4, 579.3, 0, 0, 6.95317e-310, -0.05, 0.5
1155.78, 653.065, 0, 0, 6.95317e-310, -0.05, 0.5
1229.27, 653.068, 0, 0, 6.95317e-310, -0.05, 0.5
1303.37, 653.073, 0, 0, 6.95317e-310, -0.05, 0.5
1377.47, 653.08, 0, 0, 6.95317e-310, -0.05, 0.5
1450.4, 653.078, 0, 0, 6.95317e-310, -0.05, 0.5
1155.78, 726.812, 0, 0, 6.95317e-310, -0.05, 0.5
1229.25, 726.819, 0, 0, 6.95317e-310, -0.05, 0.5
1303.36, 726.818, 0, 0, 6.95317e-310, -0.05, 0.5
1377.48, 726.83, 0, 0, 6.95317e-310, -0.05, 0.5
1450.33, 726.707, 0, 0, 6.95317e-310, -0.05, 0.5
1155.74, 800.585, 0, 0, 6.95317e-310, -0.05, 0.5
1229.25, 800.601, 0, 0, 6.95317e-310, -0.05, 0.5
1303.4, 800.566, 0, 0, 6.95317e-310, -0.05, 0.5
1376.25, 800.047, 0, 0, 6.95317e-310, -0.05, 0.5
1449.53, 800.133, 0, 0, 6.95317e-310, -0.05, 0.5
637.78, 214.072, 0, 0, 6.95317e-310, -0.15, 0.3
726.198, 212.045, 0, 0, 6.95317e-310, -0.15, 0.3
815.658, 210.188, 0, 0, 6.95317e-310, -0.15, 0.3
906.132, 208.83, 0, 0, 6.95317e-310, -0.15, 0.3
997.526, 207.979, 0, 0, 6.95317e-310, -0.15, 0.3
631.056, 299.983, 0, 0, 6.95317e-310, -0.15, 0.3
720.532, 298.35, 0, 0, 6.95317e-310, -0.15, 0.3
811.217, 296.894, 0, 0, 6.95317e-310, -0.15, 0.3
902.79, 295.598, 0, 0, 6.95317e-310, -0.15, 0.3
995.183, 294.945, 0, 0, 6.95317e-310, -0.15, 0.3
625.662, 388.913, 0, 0, 6.95317e-310, -0.15, 0.3
716.035, 387.642, 0, 0, 6.95317e-310, -0.15, 0.3
807.517, 386.461, 0, 0, 6.95317e-310, -0.15, 0.3
900.216, 385.779, 0, 0, 6.95317e-310, -0.15, 0.3
993.639, 385.258, 0, 0, 6.95317e-310, -0.15, 0.3
621.893, 480.258, 0, 0, 6.95317e-310, -0.15, 0.3
712.968, 479.597, 0, 0, 6.95317e-310, -0.15, 0.3
805.1, 478.754, 0, 0, 6.95317e-310, -0.15, 0.3
898.314, 478.132, 0, 0, 6.95317e-310, -0.15, 0.3
992.397, 477.939, 0, 0, 6.95317e-310, -0.15, 0.3
619.646, 573.145, 0, 0, 6.95317e-310, -0.15, 0.3
710.893, 572.678, 0, 0, 6.95317e-310, -0.15, 0.3
803.269, 572.31, 0, 0, 6.95317e-310, -0.15, 0.3
897.233, 572.107, 0, 0, 6.95317e-310, -0.15, 0.3
991.841, 572.165, 0, 0, 6.95317e-310, -0.15, 0.3
1850.19, 492.414, 0, 0, 6.95317e-310, -0.05, 0.4
1925.66, 493.485, 0, 0, 6.95317e-310, -0.05, 0.4
1999.33, 494.803, 0, 0, 6.95317e-310, -0.05, 0.4
2071.45, 495.94, 0, 0, 6.95317e-310, -0.05, 0.4
2141.76, 497.229, 0, 0, 6.95317e-310, -0.05, 0.4
1852.51, 572.849, 0, 0, 6.95317e-310, -0.05, 0.4
1928.16, 573.326, 0, 0, 6.95317e-310, -0.05, 0.4
2002.29, 573.82, 0, 0, 6.95317e-310, -0.05, 0.4
2074.46, 574.5, 0, 0, 6.95317e-310, -0.05, 0.4
2144.96, 575.156, 0, 0, 6.95317e-310, -0.05, 0.4
1853.56, 653.597, 0, 0, 6.95317e-310, -0.05, 0.4
1929.11, 653.597, 0, 0, 6.95317e-310, -0.05, 0.4
2002.99, 653.766, 0, 0, 6.95317e-310, -0.05, 0.4
2075.43, 653.617, 0, 0, 6.95317e-310, -0.05, 0.4
2145.91, 653.587, 0, 0, 6.95317e-310, -0.05, 0.4
1852.43, 734.618, 0, 0, 6.95317e-310, -0.05, 0.4
1928.02, 733.953, 0, 0, 6.95317e-310, -0.05, 0.4
2002.06, 733.266, 0, 0, 6.95317e-310, -0.05, 0.4
2074.26, 732.758, 0, 0, 6.95317e-310, -0.05, 0.4
2144.67, 732.068, 0, 0, 6.95317e-310, -0.05, 0.4
1849.78, 814.701, 0, 0, 6.95317e-310, -0.05, 0.4
1925.21, 813.755, 0, 0, 6.95317e-310, -0.05, 0.4
1998.91, 812.471, 0, 0, 6.95317e-310, -0.05, 0.4
2070.94, 811.201, 0, 0, 6.95317e-310, -0.05, 0.4
2141.34, 809.895, 0, 0, 6.95317e-310, -0.05, 0.4
782.792, 355.801, 0, 0, 6.95317e-310, -0.1, 0.35
868.716, 355.02, 0, 0, 6.95317e-310, -0.1, 0.35
955.323, 354.249, 0, 0, 6.95317e-310, -0.1, 0.35
1042.61, 353.905, 0, 0, 6.95317e-310, -0.1, 0.35
1129.85, 353.563, 0, 0, 6.95317e-310, -0.1, 0.35
779.864, 441.091, 0, 0, 6.95317e-310, -0.1, 0.35
866.414, 440.41, 0, 0, 6.95317e-310, -0.1, 0.35
953.836, 440.08, 0, 0, 6.95317e-310, -0.1, 0.35
1041.58, 439.677, 0, 0, 6.95317e-310, -0.1, 0.35
1129.81, 439.354, 0, 0, 6.95317e-310, -0.1, 0.35
777.843, 527.916, 0, 0, 6.95317e-310, -0.1, 0.35
865.021, 527.468, 0, 0, 6.95317e-310, -0.1, 0.35
952.706, 527.426, 0, 0, 6.95317e-310, -0.1, 0.35
1041.18, 527.071, 0, 0, 6.95317e-310, -0.1, 0.35
1129.82, 526.932, 0, 0, 6.95317e-310, -0.1, 0.35
777.288, 615.87, 0, 0, 6.95317e-310, -0.1, 0.35
864.05, 615.776, 0, 0, 6.95317e-310, -0.1, 0.35
952.283, 615.838, 0, 0, 6.95317e-310, -0.1, 0.35
1041.21, 615.81, 0, 0, 6.95317e-310, -0.1, 0.35
1129.81, 615.898, 0, 0, 6.95317e-310, -0.1, 0.35
777.393, 703.775, 0, 0, 6.95317e-310, -0.1, 0.35
864.295, 704.177, 0, 0, 6.95317e-310, -0.1, 0.35
952.273, 704.117, 0, 0, 6.95317e-310, -0.1, 0.35
1041.16, 704.112, 0, 0, 6.95317e-310, -0.1, 0.35
1129.83, 704.124, 0, 0, 6.95317e-310, -0.1, 0.35
1694.17, 601.656, 0, 0, 6.95317e-310, 0, 0.3
1783.7, 602.014, 0, 0, 6.95317e-310, 0, 0.3
1871.76, 602.356, 0, 0, 6.95317e-310, 0, 0.3
1957.49, 602.893, 0, 0, 6.95317e-310, 0, 0.3
2041.31, 603.24, 0, 0, 6.95317e-310, 0, 0.3
1694.18, 695.467, 0, 0, 6.95317e-310, 0, 0.3
1783.72, 695.076, 0, 0, 6.95317e-310, 0, 0.3
1871.8, 694.743, 0, 0, 6.95317e-310, 0, 0.3
1957.48, 694.278, 0, 0, 6.95317e-310, 0, 0.3
2041.33, 693.938, 0, 0, 6.95317e-310, 0, 0.3
1692.49, 788.476, 0, 0, 6.95317e-310, 0, 0.3
1781.91, 787.588, 0, 0, 6.95317e-310, 0, 0.3
1869.64, 786.763, 0, 0, 6.95317e-310, 0, 0.3
1955.12, 785.641, 0, 0, 6.95317e-310, 0, 0.3
2038.79, 784.461, 0, 0, 6.95317e-310, 0, 0.3
1689.25, 880.487, 0, 0, 6.95317e-310, 0, 0.3
1778.09, 879.039, 0, 0, 6.95317e-310, 0, 0.3
1865.2, 877.39, 0, 0, 6.95317e-310, 0, 0.3
1950.46, 875.609, 0, 0, 6.95317e-310, 0, 0.3
2033.49, 873.644, 0, 0, 6.95317e-310, 0, 0.3
1684.18, 970.152, 0, 0, 6.95317e-310, 0, 0.3
1772.4, 968.245, 0, 0, 6.95317e-310, 0, 0.3
1858.81, 966.043, 0, 0, 6.95317e-310, 0, 0.3
1943.31, 963.565, 0, 0, 6.95317e-310, 0, 0.3
2025.85, 960.894, 0, 0, 6.95317e-310, 0, 0.3
1301.15, 310.647, 0, 0, 6.95317e-310, -0.1, 0.25
1400.93, 311.471, 0, 0, 6.95317e-310, -0.1, 0.25
1499.95, 312.511, 0, 0, 6.95317e-310, -0.1, 0.25
1597.67, 314.02, 0, 0, 6.95317e-310, -0.1, 0.25
1693.9, 315.984, 0, 0, 6.95317e-310, -0.1, 0.25
1302.75, 408.475, 0, 0, 6.95317e-310, -0.1, 0.25
1403.66, 408.837, 0, 0, 6.95317e-310, -0.1, 0.25
1503.54, 409.89, 0, 0, 6.95317e-310, -0.1, 0.25
1602.26, 410.979, 0, 0, 6.95317e-310, -0.1, 0.25
1699.52, 412.32, 0, 0, 6.95317e-310, -0.1, 0.25
1304.06, 508.697, 0, 0, 6.95317e-310, -0.1, 0.25
1405.3, 509.302, 0, 0, 6.95317e-310, -0.1, 0.25
1506.15, 509.585, 0, 0, 6.95317e-310, -0.1, 0.25
1605.41, 510.346, 0, 0, 6.95317e-310, -0.1, 0.25
1703.18, 511.119, 0, 0, 6.95317e-310, -0.1, 0.25
1304.04, 611.026, 0, 0, 6.95317e-310, -0.1, 0.25
1406.11, 611.131, 0, 0, 6.95317e-310, -0.1, 0.25
1507.39, 610.932, 0, 0, 6.95317e-310, -0.1, 0.25
1606.93, 611.301, 0, 0, 6.95317e-310, -0.1, 0.25
1704.97, 611.372, 0, 0, 6.95317e-310, -0.1, 0.25
1304.04, 712.948, 0, 0, 6.95317e-310, -0.1, 0.25
1406.07, 712.923, 0, 0, 6.95317e-310, -0.1, 0.25
1507.17, 712.762, 0, 0, 6.95317e-310, -0.1, 0.25
1606.69, 712.675, 0, 0, 6.95317e-310, -0.1, 0.25
1704.82, 712.196, 0, 0, 6.95317e-310, -0.1, 0.25
1040.26, 259.474, 0, 0, 6.95317e-310, -0.15, 0.4
1121.19, 259.173, 0, 0, 6.95317e-310, -0.15, 0.4
1202.23, 259.104, 0, 0, 6.95317e-310, -0.15, 0.4
1283.1, 259.44, 0, 0, 6.95317e-310, -0.15, 0.4
1363.62, 260.135, 0, 0, 6.95317e-310, -0.15, 0.4
1038.98, 337.243, 0, 0, 6.95317e-310, -0.15, 0.4
1120.67, 336.86, 0, 0, 6.95317e-310, -0.15, 0.4
1202.35, 337.009, 0, 0, 6.95317e-310, -0.15, 0.4
1284.4, 337.164, 0, 0, 6.95317e-310, -0.15, 0.4
1365.54, 337.757, 0, 0, 6.95317e-310, -0.15, 0.4
1037.87, 416.905, 0, 0, 6.95317e-310, -0.15, 0.4
1120.71, 416.863, 0, 0, 6.95317e-310, -0.15, 0.4
1202.82, 416.871, 0, 0, 6.95317e-310, -0.15, 0.4
1285.39, 416.763, 0, 0, 6.95317e-310, -0.15, 0.4
1367.56, 417.394, 0, 0, 6.95317e-310, -0.15, 0.4
1037.29, 498.572, 0, 0, 6.95317e-310, -0.15, 0.4
1120.67, 498.578, 0, 0, 6.95317e-310, -0.15, 0.4
1202.85, 498.611, 0, 0, 6.95317e-310, -0.15, 0.4
1286.2, 498.593, 0, 0, 6.95317e-310, -0.15, 0.4
1368.61, 498.979, 0, 0, 6.95317e-310, -0.15, 0.4
1037.31, 581.599, 0, 0, 6.95317e-310, -0.15, 0.4
1120.62, 581.601, 0, 0, 6.95317e-310, -0.15, 0.4
1202.84, 581.605, 0, 0, 6.95317e-310, -0.15, 0.4
1286.19, 581.64, 0, 0, 6.95317e-310, -0.15, 0.4
1369.57, 581.624, 0, 0, 6.95317e-310, -0.15, 0.4
753.179, 467.155, 0, 0, 6.95317e-310, -0.05, 0.3
845.775, 466.34, 0, 0, 6.95317e-310, -0.05, 0.3
939.359, 465.897, 0, 0, 6.95317e-310, -0.05, 0.3
1033.34, 465.455, 0, 0, 6.95317e-310, -0.05, 0.3
1128.24, 465.406, 0, 0, 6.95317e-310, -0.05, 0.3
751.352, 560.338, 0, 0, 6.95317e-310, -0.05, 0.3
844.445, 560.151, 0, 0, 6.95317e-310, -0.05, 0.3
938.213, 559.835, 0, 0, 6.95317e-310, -0.05, 0.3
1033.29, 559.738, 0, 0, 6.95317e-310, -0.05, 0.3
1128.22, 559.757, 0, 0, 6.95317e-310, -0.05, 0.3
750.396, 654.657, 0, 0, 6.95317e-310, -0.05, 0.3
843.88, 654.648, 0, 0, 6.95317e-310, -0.05, 0.3
937.976, 654.671, 0, 0, 6.95317e-310, -0.05, 0.3
1033.29, 654.68, 0, 0, 6.95317e-310, -0.05, 0.3
1128.34, 654.664, 0, 0, 6.95317e-310, -0.05, 0.3
751.584, 748.523, 0, 0, 6.95317e-310, -0.05, 0.3
844.433, 749.204, 0, 0, 6.95317e-310, -0.05, 0.3
938.377, 749.249, 0, 0, 6.95317e-310, -0.05, 0.3
1033.26, 749.601, 0, 0, 6.95317e-310, -0.05, 0.3
1128.22, 749.659, 0, 0, 6.95317e-310, -0.05, 0.3
753.322, 842.071, 0, 0, 6.95317e-310, -0.05, 0.3
845.761, 842.955, 0, 0, 6.95317e-310, -0.05, 0.3
939.523, 843.272, 0, 0, 6.95317e-310, -0.05, 0.3
1033.53, 843.476, 0, 0, 6.95317e-310, -0.05, 0.3
1128.21, 843.911, 0, 0, 6.95317e-310, -0.05, 0.3
1020.85, 601.142, 0, 0, 6.95317e-310, 0, 0.3
1116.12, 601.158, 0, 0, 6.95317e-310, 0, 0.3
1210.25, 601.175, 0, 0, 6.95317e-310, 0, 0.3
1305.51, 601.159, 0, 0, 6.95317e-310, 0, 0.3
1400.34, 601.313, 0, 0, 6.95317e-310, 0, 0.3
1020.88, 695.761, 0, 0, 6.95317e-310, 0, 0.3
1116.11, 695.781, 0, 0, 6.95317e-310, 0, 0.3
1210.24, 695.768, 0, 0, 6.95317e-310, 0, 0.3
1305.55, 695.799, 0, 0, 6.95317e-310, 0, 0.3
1400.3, 695.68, 0, 0, 6.95317e-310, 0, 0.3
1020.86, 790.75, 0, 0, 6.95317e-310, 0, 0.3
1116.15, 790.758, 0, 0, 6.95317e-310, 0, 0.3
1210.19, 790.767, 0, 0, 6.95317e-310, 0, 0.3
1305.52, 790.76, 0, 0, 6.95317e-310, 0, 0.3
1399.6, 790.262, 0, 0, 6.95317e-310, 0, 0.3
1021.61, 884.161, 0, 0, 6.95317e-310, 0, 0.3
1116.1, 884.327, 0, 0, 6.95317e-310, 0, 0.3
1210.23, 884.279, 0, 0, 6.95317e-310, 0, 0.3
1304.28, 883.947, 0, 0, 6.95317e-310, 0, 0.3
1397.91, 883.326, 0, 0, 6.95317e-310, 0, 0.3
1022.73, 975.241, 0, 0, 6.95317e-310, 0, 0.3
1116.46, 975.303, 0, 0, 6.95317e-310, 0, 0.3
1209.59, 975.294, 0, 0, 6.95317e-310, 0, 0.3
1302.67, 974.842, 0, 0, 6.95317e-310, 0, 0.3
1395.71, 974.403, 0, 0, 6.95317e-310, 0, 0.3
443.777, 741.523, 0, 0, 6.95317e-310, 0.05, 0.25
538.579, 742.127, 0, 0, 6.95317e-310, 0.05, 0.25
635.408, 742.775, 0, 0, 6.95317e-310, 0.05, 0.25
734.073, 743.129, 0, 0, 6.95317e-310, 0.05, 0.25
834.057, 743.809, 0, 0, 6.95317e-310, 0.05, 0.25
447.439, 839.941, 0, 0, 6.95317e-310, 0.05, 0.25
541.808, 841.301, 0, 0, 6.95317e-310, 0.05, 0.25
638.243, 842.406, 0, 0, 6.95317e-310, 0.05, 0.25
736.262, 843.645, 0, 0, 6.95317e-310, 0.05, 0.25
835.756, 844.508, 0, 0, 6.95317e-310, 0.05, 0.25
453.42, 936.319, 0, 0, 6.95317e-310, 0.05, 0.25
547.04, 938.464, 0, 0, 6.95317e-310, 0.05, 0.25
642.642, 940.28, 0, 0, 6.95317e-310, 0.05, 0.25
739.912, 941.836, 0, 0, 6.95317e-310, 0.05, 0.25
838.473, 943.258, 0, 0, 6.95317e-310, 0.05, 0.25
461.638, 1029.85, 0, 0, 6.95317e-310, 0.05, 0.25
554.269, 1032.69, 0, 0, 6.95317e-310, 0.05, 0.25
648.811, 1035.07, 0, 0, 6.95317e-310, 0.05, 0.25
744.963, 1037.04, 0, 0, 6.95317e-310, 0.05, 0.25
842.411, 1038.65, 0, 0, 6.95317e-310, 0.05, 0.25
471.809, 1119.79, 0, 0, 6.95317e-310, 0.05, 0.25
563.213, 1123.01, 0, 0, 6.95317e-310, 0.05, 0.25
656.408, 1125.93, 0, 0, 6.95317e-310, 0.05, 0.25
751.166, 1128.34, 0, 0, 6.95317e-310, 0.05, 0.25
847.202, 1130.16, 0, 0, 6.95317e-310, 0.05, 0.25
533.438, 729.649, 0, 0, 6.95317e-310, 0.05, 0.35
617.475, 729.948, 0, 0, 6.95317e-310, 0.05, 0.35
702.471, 730.185, 0, 0, 6.95317e-310, 0.05, 0.35
788.908, 730.724, 0, 0, 6.95317e-310, 0.05, 0.35
876.01, 731.012, 0, 0, 6.95317e-310, 0.05, 0.35
535.86, 815.701, 0, 0, 6.95317e-310, 0.05, 0.35
619.376, 816.708, 0, 0, 6.95317e-310, 0.05, 0.35
704.203, 817.414, 0, 0, 6.95317e-310, 0.05, 0.35
