0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 868.449402, 791.339844
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 748.509277, 944.820862
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 599.008423, 837.370605
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 722.644409, 691.541382
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 633.455933, 630.746582
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 507.630646, 771.884155
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 367.514740, 671.592896
0.639550, 0.744296, -0.192352, 0.781623, 0.689292, -0.665990, -0.285192, 0.469073, -0.340372, 0.049808, -0.938971, 1.544384, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 496.918304, 537.276550
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 194.101227, 644.321472
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 18.957769, 594.884155
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 61.879040, 429.809662
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 238.256882, 481.396851
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 266.946045, 376.655670
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 89.528221, 322.838379
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 133.411896, 154.837158
-0.400147, 0.879284, -0.258343, 0.259281, 0.871415, 0.452335, 0.189814, -0.379094, 0.283758, -0.149170, -0.947222, 1.891776, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 311.529419, 211.183136
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 987.410400, 954.010132
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 868.416443, 1126.829224
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 708.791870, 1016.480103
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 831.636841, 854.717102
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 737.725525, 795.277954
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 613.069641, 950.552429
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 470.203247, 851.876038
0.633128, 0.736822, -0.237156, 0.843343, 0.637406, -0.670118, -0.380335, 0.617318, -0.439162, 0.089637, -0.893925, 1.450920, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 597.767212, 706.110046
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 817.310791, 506.810547
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 697.543335, 646.938354
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 551.565674, 537.141418
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 674.733093, 401.319244
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 585.352905, 335.643677
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 460.539459, 469.019165
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 317.928986, 362.135681
0.639550, 0.744296, -0.192352, 0.781623, 0.733815, -0.665639, -0.135799, 0.223357, -0.229111, -0.054301, -0.971884, 1.598519, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 446.401276, 233.184845
-0.400147, 0.879284, -0.258343, 0.259281, 0.915666, 0.371929, -0.152392, 0.304355, -0.037911, -0.297535, -0.953958, 1.905229, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 367.311707, 1092.865356
-0.400147, 0.879284, -0.258343, 0.259281, 0.915666, 0.371929, -0.152392, 0.304355, -0.037911, -0.297535, -0.953958, 1.905229, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 193.260071, 1058.071289
-0.400147, 0.879284, -0.258343, 0.259281, 0.915666, 0.371929, -0.152392, 0.304355, -0.037911, -0.297535, -0.953958, 1.905229, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 252.799927, 880.676636
-0.400147, 0.879284, -0.258343, 0.259281, 0.915666, 0.371929, -0.152392, 0.304355, -0.037911, -0.297535, -0.953958, 1.905229, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 422.845367, 914.659424
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 256.580322, 1208.593750
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 78.283661, 1169.813477
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 138.394226, 988.257812
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 312.876526, 1026.107910
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 346.937469, 914.142151
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 175.133575, 876.220703
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 230.783524, 706.786011
-0.400147, 0.879284, -0.258343, 0.259281, 0.915541, 0.396100, -0.069933, 0.139668, 0.040839, -0.264507, -0.963519, 1.924324, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 399.230499, 744.296204
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 230.797211, 926.646973
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 56.291046, 883.866211
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 107.556656, 715.225342
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 280.388550, 758.665588
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 311.827057, 652.741577
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 139.549042, 608.757446
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 189.288116, 444.058960
-0.400147, 0.879284, -0.258343, 0.259281, 0.902356, 0.427264, 0.056560, -0.112961, 0.160113, -0.210485, -0.964396, 1.926076, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 360.050934, 488.913849
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 932.181885, 688.611145
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 813.664429, 842.395630
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 662.146057, 734.921326
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 783.750000, 588.217773
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 692.545898, 527.226379
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 569.497375, 669.394836
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 428.266174, 569.360168
0.633128, 0.736822, -0.237156, 0.843343, 0.693672, -0.676049, -0.248550, 0.403419, -0.343466, -0.007144, -0.939138, 1.524304, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 553.648438, 433.604462
0.645618, 0.751358, -0.136525, 0.773120, 0.628012, -0.624099, -0.464867, 0.744673, -0.434486, 0.214387, -0.874791, 1.401334, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 685.654724, 999.236816
0.645618, 0.751358, -0.136525, 0.773120, 0.628012, -0.624099, -0.464867, 0.744673, -0.434486, 0.214387, -0.874791, 1.401334, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 549.939331, 1163.744141
