0, 2.34009, 0.422643
3, 2.3098, 0.727053
7, 2.26943, 1.1329
9, 2.24923, 1.33603
29, 2.45196, 1.35708
27, 2.47206, 1.15373
23, 2.51263, 0.747871
20, 2.54273, 0.44357
40, 2.74582, 0.463546
43, 2.71558, 0.768317
47, 2.67506, 1.17468
49, 2.65435, 1.37742
69, 2.85726, 1.39881
67, 2.87764, 1.19562
63, 2.91824, 0.789001
60, 2.94836, 0.484378
